ANO_EJE;FECHA_CORTE;SECTOR;PLIEGO;UNIDAD_EJECUTORA;SEC_EJEC;PROGRAMA_PPTAL;TIPO_PROD_PROY;PRODUCTO_PROYECTO;TIPO_ACT_OBRA_AC;ACTIV_OBRA_ACCINV;FUNCION;DIVISION_FN;GRUPO_FN;META;FINALIDAD;UNIDAD_MEDIDA;CANT_META_ANUAL;CANT_META_SEM;AVAN_FISICO_ANUAL;AVAN_FISICO_SEM;SEC_FUNC;DEPARTAMENTO_META;PROVINCIA_META;DISTRITO_META;FUENTE_FINANC;RUBRO;CATEGORIA_GASTO;TIPO_TRANSACCION;GENERICA;SUBGENERICA;SUBGENERICA_DET;ESPECIFICA;ESPECIFICA_DET;MTO_PIA;MTO_MODIFICACIONES;MTO_PIM;MTO_CERTIFICADO;MTO_COMPRO_ANUAL;MTO_AT_COMP_01;MTO_AT_COMP_02;MTO_AT_COMP_03;MTO_AT_COMP_04;MTO_AT_COMP_05;MTO_AT_COMP_06;MTO_AT_COMP_07;MTO_AT_COMP_08;MTO_AT_COMP_09;MTO_AT_COMP_10;MTO_AT_COMP_11;MTO_AT_COMP_12;MTO_DEVENGA_01;MTO_DEVENGA_02;MTO_DEVENGA_03;MTO_DEVENGA_04;MTO_DEVENGA_05;MTO_DEVENGA_06;MTO_DEVENGA_07;MTO_DEVENGA_08;MTO_DEVENGA_09;MTO_DEVENGA_10;MTO_DEVENGA_11;MTO_DEVENGA_12;MTO_GIRADO_01;MTO_GIRADO_02;MTO_GIRADO_03;MTO_GIRADO_04;MTO_GIRADO_05;MTO_GIRADO_06;MTO_GIRADO_07;MTO_GIRADO_08;MTO_GIRADO_09;MTO_GIRADO_10;MTO_GIRADO_11;MTO_GIRADO_12;MTO_PAGADO_01;MTO_PAGADO_02;MTO_PAGADO_03;MTO_PAGADO_04;MTO_PAGADO_05;MTO_PAGADO_06;MTO_PAGADO_07;MTO_PAGADO_08;MTO_PAGADO_09;MTO_PAGADO_10;MTO_PAGADO_11;MTO_PAGADO_12
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000003.GESTION_ADMINISTRATIVA;16.COMUNICACIONES;006.GESTION;0008.ASESORAMIENTO_Y_APOYO;1;0000089.ADMINISTRACION_Y_SUPERVISION;00155.PORCENTAJE;180;0;180;180;13;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;1.PERSONAL_Y_OBLIGACIONES_SOCIALES;1.RETRIBUCIONES_Y_COMPLEMENTOS_EN_EFECTIVO;1.PERSONAL_ADMINISTRATIVO;1.PERSONAL_ADMINISTRATIVO;4.PERSONAL_CON_CONTRATO_A_PLAZO_INDETERMINADO_(REGIMEN_LABORAL_PRIVADO);3507960;-77558;3430402;3430401.56;3430401.56;276663;284445.06;285663;285663;295293.9;285824.5;282817.5;288031.9;285882.83;287029.5;286057.87;287029.5;276647.03;284424.28;285648.83;285581.75;295117.65;285666.42;282454.37;287756.27;285604.06;286946.51;286003.44;286946.31;244693.85;269562.08;290714.07;277888;307284.99;277165.5;284903.59;286410.34;285873.91;282836.84;285121.57;336342.18;276647.03;284424.28;285648.83;285581.75;295117.65;285666.42;282454.37;287756.27;285603.86;286946.51;286003.44;286003.44
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000003.GESTION_ADMINISTRATIVA;16.COMUNICACIONES;006.GESTION;0008.ASESORAMIENTO_Y_APOYO;1;0000089.ADMINISTRACION_Y_SUPERVISION;00155.PORCENTAJE;180;0;180;180;13;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;6.SERVICIOS_ADMINISTRATIVOS,_FINANCIEROS_Y_DE_SEGUROS;3.SEGUROS;2.SEGURO_DE_VEHICULOS;75335;-21956;53379;52464.99;52464.99;40378.23;0;0;0;0;0;0;0;0;0;12086.76;0;0;0;0;0;0;0;0;0;0;40378.01;0;-4621.04;0;0;0;0;0;0;0;0;0;35756.97;0;0;35756.97;0;0;0;0;0;0;0;0;0;0;0
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000007.DEFENSA_JUDICIAL_DEL_ESTADO;16.COMUNICACIONES;018.SEGURIDAD_JURIDICA;0039.DEFENSA_DE_LOS_DERECHOS_CONSTITUCIONALES_Y_LEGALES;1;0000571.DEFENSA_JUDICIAL_DEL_ESTADO;00155.PORCENTAJE;180;0;180;180;17;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;1.PERSONAL_Y_OBLIGACIONES_SOCIALES;1.RETRIBUCIONES_Y_COMPLEMENTOS_EN_EFECTIVO;9.GASTOS_VARIABLES_Y_OCASIONALES;1.ESCOLARIDAD,_AGUINALDOS_Y_GRATIFICACIONES;1.GRATIFICACIONES;70369;-1083;69286;68757.68;68757.68;0;0;0;0;0;34378.84;0;0;0;0;34378.84;0;0;0;0;0;0;34378.84;0;0;0;0;34378.84;0;0;0;0;0;0;0;34378.84;0;0;0;34378.84;0;0;0;0;0;0;34378.84;0;0;0;0;34378.84;34378.84
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000001.ACCIONES_COMUNES;5.ACTIVIDAD;5000276.GESTION_DEL_PROGRAMA;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0047173.GESTION_DEL_PROGRAMA;00001.ACCION;180;180;180;180;1;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;2.SERVICIOS_BASICOS,_COMUNICACIONES,_PUBLICIDAD_Y_DIFUSION;2.SERVICIOS_DE_TELEFONIA_E_INTERNET;2.SERVICIO_DE_TELEFONIA_FIJA;10608;-676;9932;3329.36;3329.36;0;233.65;255.46;642.26;194.48;349.33;127.18;155.51;388.29;122.56;477.58;383.06;300;233.65;255.46;611.62;225.12;349.33;127.18;155.51;388.29;122.56;477.58;83.06;300;233.65;122.3;729.46;181.43;377.7;127.18;186.15;388.29;122.56;355.46;205.18;300;233.65;255.46;642.26;194.48;349.33;127.18;155.51;388.29;122.56;477.58;477.58
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000001.ACCIONES_COMUNES;5.ACTIVIDAD;5000276.GESTION_DEL_PROGRAMA;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0047173.GESTION_DEL_PROGRAMA;00001.ACCION;180;180;180;180;1;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;4.SERVICIO_DE_MANTENIMIENTO,_ACONDICIONAMIENTO_Y__REPARACIONES;2.DE_EDIFICACIONES,_OFICINAS_Y_ESTRUCTURAS;1.DE_EDIFICACIONES,_OFICINAS_Y_ESTRUCTURAS;154000;290036;444036;386491.06;386491.06;1000;74170;72808;11840;22585;41112;4343;6295;2975;62814.7;18689.1;67858.26;11040;1670;2450;20280;17085;28873;38943;69442;57035;7114.7;18689.1;113868.25;11040;1670;2450;20280;1375;23583;23993;61892;100535;7114.7;15826.1;116731.25;11040;74170;72808;11840;22585;41112;4343;6295;2975;62814.7;18689.1;18689.1
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000653.USUARIOS_PROTEGIDOS_EN_SUS_DERECHOS;5.ACTIVIDAD;5005019.ASISTENCIA_A_ASOCIACIONES_Y_CONSEJO_DE_USUARIOS;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135556.ASISTENCIA_A_ASOCIACIONES_Y_CONSEJO_DE_USUARIOS;00287.ASISTENCIA_TECNICA_IMPLEMENTADA;36;0;56;28;8;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;1.PERSONAL_Y_OBLIGACIONES_SOCIALES;1.RETRIBUCIONES_Y_COMPLEMENTOS_EN_EFECTIVO;9.GASTOS_VARIABLES_Y_OCASIONALES;1.ESCOLARIDAD,_AGUINALDOS_Y_GRATIFICACIONES;1.GRATIFICACIONES;25110;1;25111;24611.22;24611.22;0;0;0;0;0;12305.61;0;0;0;0;12305.61;0;0;0;0;0;0;12305.61;0;0;0;0;12305.61;0;0;0;0;0;0;0;12305.61;0;0;0;12305.61;0;0;0;0;0;0;12305.61;0;0;0;0;12305.61;12305.61
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000002.CONDUCCION_Y_ORIENTACION_SUPERIOR;16.COMUNICACIONES;006.GESTION;0007.DIRECCION_Y_SUPERVISION_SUPERIOR;1;0083907.CONDUCCION_Y_DIRECCION_DE_LA_GESTION_INSTITUCIONAL;00155.PORCENTAJE;190;0;190;190;12;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;1.PERSONAL_Y_OBLIGACIONES_SOCIALES;1.RETRIBUCIONES_Y_COMPLEMENTOS_EN_EFECTIVO;9.GASTOS_VARIABLES_Y_OCASIONALES;1.ESCOLARIDAD,_AGUINALDOS_Y_GRATIFICACIONES;3.BONIFICACION_POR_ESCOLARIDAD;2800;0;2800;2800;2800;2800;0;0;0;0;0;0;0;0;0;0;0;2800;0;0;0;0;0;0;0;0;0;0;0;2800;0;0;0;0;0;0;0;0;0;0;0;2800;0;0;0;0;0;0;0;0;0;0;0
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000002.CONDUCCION_Y_ORIENTACION_SUPERIOR;16.COMUNICACIONES;006.GESTION;0007.DIRECCION_Y_SUPERVISION_SUPERIOR;1;0083907.CONDUCCION_Y_DIRECCION_DE_LA_GESTION_INSTITUCIONAL;00155.PORCENTAJE;190;0;190;190;12;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;8.CONTRATO_ADMINISTRATIVO_DE_SERVICIOS;1.CONTRATO_ADMINISTRATIVO_DE_SERVICIOS;2.CONTRIBUCIONES_A_ESSALUD_DE_C.A.S.;7842;357;8199;6362.7;6362.7;455.4;372.6;372.6;558.9;558.9;558.9;558.9;558.9;558.9;558.9;558.9;690.9;455.4;289.8;372.6;558.9;558.9;558.9;558.9;558.9;558.6;558.9;558.9;690.9;0;372.6;372.6;372.6;558.6;558.9;558.9;558.9;558.9;558.9;558.9;1249.8;372.6;372.6;372.6;558.6;558.9;558.9;558.9;558.9;558.9;558.9;558.9;558.9
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000002.CONDUCCION_Y_ORIENTACION_SUPERIOR;16.COMUNICACIONES;006.GESTION;0007.DIRECCION_Y_SUPERVISION_SUPERIOR;1;0083907.CONDUCCION_Y_DIRECCION_DE_LA_GESTION_INSTITUCIONAL;00155.PORCENTAJE;190;0;190;190;12;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;1.VIAJES;1.VIAJES_INTERNACIONALES;1.PASAJES_Y_GASTOS_DE_TRANSPORTE;50000;-34681;15319;4605.5;4605.5;0;0;0;0;0;0;0;4605.5;0;0;0;0;0;0;0;0;0;0;0;0;4605.5;0;0;0;0;0;0;0;0;0;0;0;4605.5;0;0;0;0;0;0;0;0;0;0;5326.53;0;0;0;0
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000004.ASESORAMIENTO_TECNICO_Y_JURIDICO;16.COMUNICACIONES;006.GESTION;0008.ASESORAMIENTO_Y_APOYO;1;0083649.ASESORAMIENTO_LEGAL_Y_JURIDICO;00155.PORCENTAJE;180;0;180;180;14;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;7.SERVICIOS_PROFESIONALES_Y_TECNICOS;1.SERVICIOS_DE_CONSULTORIAS_Y_SIMILARES_DESARROLLADOS_POR_PERSONAS_JURIDICAS;1.CONSULTORIAS;100000;-71000;29000;29000;29000;0;0;0;0;0;0;29000;0;0;0;0;0;0;0;0;0;0;0;0;29000;0;0;0;0;0;0;0;0;0;0;0;29000;0;0;0;0;0;0;0;0;0;0;29000;0;0;0;0;0
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000005.GESTION_DE_RECURSOS_HUMANOS;16.COMUNICACIONES;006.GESTION;0011.PREPARACION_Y_PERFECCIONAMIENTO_DE_RECURSOS_HUMANOS;1;0017250.GERENCIAR_LOS_RECURSOS_ECONOMICOS_Y_HUMANOS;00155.PORCENTAJE;180;0;180;180;15;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;1.PERSONAL_Y_OBLIGACIONES_SOCIALES;1.RETRIBUCIONES_Y_COMPLEMENTOS_EN_EFECTIVO;9.GASTOS_VARIABLES_Y_OCASIONALES;3.OTROS_GASTOS_VARIABLES_Y_OCASIONALES;12.BONO_EXCEPCIONAL_POR_NEGOCIACION_COLECTIVA_CENTRALIZADA;0;2750;2750;2750;2750;0;0;0;0;0;0;0;0;0;0;0;2750;0;0;0;0;0;0;0;0;0;0;0;2750;0;0;0;0;0;0;0;0;0;0;0;2750;0;0;0;0;0;0;0;0;0;0;0;0
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000005.GESTION_DE_RECURSOS_HUMANOS;16.COMUNICACIONES;006.GESTION;0011.PREPARACION_Y_PERFECCIONAMIENTO_DE_RECURSOS_HUMANOS;1;0017250.GERENCIAR_LOS_RECURSOS_ECONOMICOS_Y_HUMANOS;00155.PORCENTAJE;180;0;180;180;15;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;1.VIAJES;2.VIAJES_DOMESTICOS;1.PASAJES_Y_GASTOS_DE_TRANSPORTE;47035;94262;141297;118096.39;117931.79;0;0;0;0;0;0;0;120;553.91;4611.89;110021.46;1304.53;0;0;0;0;0;0;0;120;0;6633.91;12052.58;97805.3;0;0;0;0;0;0;0;120;0;3883.91;12012.58;100595.3;0;0;0;0;0;0;0;120;553.91;5071.89;110021.46;110021.46
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000001.PLANEAMIENTO_Y_PRESUPUESTO;16.COMUNICACIONES;004.PLANEAMIENTO_GUBERNAMENTAL;0005.PLANEAMIENTO_INSTITUCIONAL;1;0094195.PLANIFICACION_Y_PRESUPUESTO;00155.PORCENTAJE;180;0;180;180;11;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;1.COMPRA_DE_BIENES;99.COMPRA_DE_OTROS_BIENES;1.COMPRA_DE_OTROS_BIENES;3.LIBROS,_DIARIOS,_REVISTAS_Y_OTROS_BIENES_IMPRESOS_NO_VINCULADOS_A_ENSEnANZA;0;4470;4470;4462.5;4462.5;0;0;0;0;0;4240;0;135.55;0;86.95;0;0;0;0;0;0;0;4240;0;135.55;0;86.95;0;0;0;0;0;0;0;0;4240;135.55;0;86.95;0;0;0;0;0;0;0;4240;0;135.55;0;86.95;0;0
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000003.GESTION_ADMINISTRATIVA;16.COMUNICACIONES;006.GESTION;0008.ASESORAMIENTO_Y_APOYO;1;0000089.ADMINISTRACION_Y_SUPERVISION;00155.PORCENTAJE;180;0;180;180;13;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;1.VIAJES;2.VIAJES_DOMESTICOS;1.PASAJES_Y_GASTOS_DE_TRANSPORTE;0;1318;1318;1317.46;1317.46;0;0;0;0;0;1317.46;0;0;0;0;0;0;0;0;0;0;0;650;688.96;-21.5;0;0;0;0;0;0;0;0;0;650;688.96;-21.5;0;0;0;0;0;0;0;0;0;1338.96;0;0;0;0;0;0
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000001.ACCIONES_COMUNES;5.ACTIVIDAD;5000276.GESTION_DEL_PROGRAMA;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0047173.GESTION_DEL_PROGRAMA;00001.ACCION;180;180;180;180;1;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;5.ALQUILERES_DE_MUEBLES_E_INMUEBLES;1.ALQUILERES_DE_MUEBLES_E_INMUEBLES;4.DE_MAQUINARIAS_Y_EQUIPOS;430580;-278983;151597;142969.11;142969.11;91332.11;0;0;0;0;0;0;2800;0;0;22662;26175;6495.33;8034.55;5561.78;9797.94;11276.99;11287.34;9170.38;8662.67;9671.56;14173.57;10433.66;35452.91;6495.33;0;13596.33;9797.94;11276.99;11287.34;9170.38;8662.67;9671.56;14173.57;0;45886.57;91332.11;0;0;0;0;0;0;2800;0;0;19711.57;19711.57
2022;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000653.USUARIOS_PROTEGIDOS_EN_SUS_DERECHOS;5.ACTIVIDAD;5005019.ASISTENCIA_A_ASOCIACIONES_Y_CONSEJO_DE_USUARIOS;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135556.ASISTENCIA_A_ASOCIACIONES_Y_CONSEJO_DE_USUARIOS;00287.ASISTENCIA_TECNICA_IMPLEMENTADA;36;0;56;28;8;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;1.PERSONAL_Y_OBLIGACIONES_SOCIALES;1.RETRIBUCIONES_Y_COMPLEMENTOS_EN_EFECTIVO;9.GASTOS_VARIABLES_Y_OCASIONALES;2.COMPENSACION_POR_TIEMPO_DE_SERVICIOS;1.COMPENSACION_POR_TIEMPO_DE_SERVICIOS_(CTS);13438;6;13444;13443.21;13443.21;0;0;0;6718.83;0;0;0;0;0;6724.38;0;0;0;0;0;6718.83;0;0;0;0;0;0;6724.38;0;0;0;0;0;6718.83;0;0;0;0;0;6724.38;0;0;0;0;6718.83;0;0;0;0;0;6724.38;0;0
